cve_id,published_date,last_modified_date,summary,cvss_base,cvss_severity,cvss_impact,cvss_exploit,cvss_access_vector,cvss_access_complexity,cvss_access_authentication,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_vector,cwe_id,vendor,product,version

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx10008,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx10016,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx3500,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx3600,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx5100,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx5110,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx5120,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx5200,

CVE-2019-0006,2019-01-15 21:29:00,2019-10-09 23:43:00,"A certain crafted HTTP packet can trigger an uninitialized function pointer deference vulnerability in the Packet Forwarding Engine manager (fxpc) on all EX, QFX and MX Series devices in a Virtual Chassis configuration. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. This issue only occurs when the crafted packet it destined to the device. Affected releases are Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D47 on EX and QFX Virtual Chassis Platforms; 15.1 versions prior to 15.1R7-S3 all Virtual Chassis Platforms 15.1X53 versions prior to 15.1X53-D50 on EX and QFX Virtual Chassis Platforms.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,qfx5210,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,junos,15.1

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx10,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx10003,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx10008,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx104,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx150,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx2008,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx2010,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx2020,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx204,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx240,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx40,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx480,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx5,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx80,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,mx960,

CVE-2019-0007,2019-01-15 21:29:00,2019-10-09 23:43:00,The vMX Series software uses a predictable IP ID Sequence Number. This leaves the system as well as clients connecting through the device susceptible to a family of attacks which rely on the use of predictable IP ID sequence numbers as their base method of attack. This issue was found during internal product security testing. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1F5 on vMX Series.,7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-254,juniper,vmx,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,14.1x53

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,17.3r4

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,

CVE-2019-0008,2019-04-10 20:29:00,2019-04-15 12:31:00,"A certain sequence of valid BGP or IPv6 BFD packets may trigger a stack based buffer overflow in the Junos OS Packet Forwarding Engine manager (FXPC) process on QFX5000 series, EX4300, EX4600 devices. This issue can result in a crash of the fxpc daemon or may potentially lead to remote code execution. Affected releases are Juniper Networks Junos OS on QFX 5000 series, EX4300, EX4600 are: 14.1X53; 15.1X53 versions prior to 15.1X53-D235; 17.1 versions prior to 17.1R3; 17.2 versions prior to 17.2R3; 17.3 versions prior to 17.3R3-S2, 17.3R4; 17.4 versions prior to 17.4R2-S1, 17.4R3; 18.1 versions prior to 18.1R3-S1, 18.1R4; 18.2 versions prior to 18.2R2; 18.2X75 versions prior to 18.2X75-D30; 18.3 versions prior to 18.3R2.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-119,juniper,junos,17.4r3

